Handle,Title,Body (HTML),Base product title,Color,Size,Variant SKU,Image Src,Tags,Published,Staff,Variant Price,Variant Compare At Price,Variant Image,SEO Title,SEO Description
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Black,L,PH-AP-V-neckT-shirt-Black-L-864671,https://img.btdmp.com/10360/10360005/products/origin/54b526a2-ed30-4af4-a15f-4a8ee2ad4912-0dzvmhzw-163290703961542f1fee30a.jpeg,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/18281731-2de7-4689-8d88-bde80b079ee0-3z2k07t7-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363e022e46aef.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363aed1e4b568.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363c681644cae.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363a671b1527f.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Black,XL,PH-AP-V-neckT-shirt-Black-XL-625136,https://img.btdmp.com/10360/10360005/products/origin/1670898363cc5134c246.png,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/18281731-2de7-4689-8d88-bde80b079ee0-3z2k07t7-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363e022e46aef.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363aed1e4b568.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363c681644cae.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363a671b1527f.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Black,2XL,PH-AP-V-neckT-shirt-Black-2XL-467744,https://img.btdmp.com/10360/10360005/products/origin/1670898363084e16d218.png,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/18281731-2de7-4689-8d88-bde80b079ee0-3z2k07t7-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363e022e46aef.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363aed1e4b568.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363c681644cae.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363a671b1527f.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Black,3XL,PH-AP-V-neckT-shirt-Black-3XL-648624,https://img.btdmp.com/10360/10360005/products/origin/167089836331c907f9e5.png,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/18281731-2de7-4689-8d88-bde80b079ee0-3z2k07t7-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363e022e46aef.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363aed1e4b568.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363c681644cae.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363a671b1527f.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Asphalt,XS,PH-AP-V-neckT-shirt-Asphalt-XS-601547,https://img.btdmp.com/10360/10360005/products/origin/16708983631dae63c479.png,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/54b526a2-ed30-4af4-a15f-4a8ee2ad4912-0dzvmhzw-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363cc5134c246.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363084e16d218.png,https://img.btdmp.com/10360/10360005/products/origin/167089836331c907f9e5.png,https://img.btdmp.com/10360/10360005/products/origin/16708983631dae63c479.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Asphalt,S,PH-AP-V-neckT-shirt-Asphalt-S-664889,https://img.btdmp.com/10360/10360005/products/origin/5f4363dc-02b4-42aa-a5d4-d57b55d48e26-fmgaarkh-163290703961542f1fee30a.jpeg,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/54b526a2-ed30-4af4-a15f-4a8ee2ad4912-0dzvmhzw-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363cc5134c246.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363084e16d218.png,https://img.btdmp.com/10360/10360005/products/origin/167089836331c907f9e5.png,https://img.btdmp.com/10360/10360005/products/origin/16708983631dae63c479.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Asphalt,M,PH-AP-V-neckT-shirt-Asphalt-M-114130,https://img.btdmp.com/10360/10360005/products/origin/16708983637aa9bba502.png,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/54b526a2-ed30-4af4-a15f-4a8ee2ad4912-0dzvmhzw-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363cc5134c246.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363084e16d218.png,https://img.btdmp.com/10360/10360005/products/origin/167089836331c907f9e5.png,https://img.btdmp.com/10360/10360005/products/origin/16708983631dae63c479.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Asphalt,L,PH-AP-V-neckT-shirt-Asphalt-L-867399,https://img.btdmp.com/10360/10360005/products/origin/16708983635611c1e0a1.png,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/54b526a2-ed30-4af4-a15f-4a8ee2ad4912-0dzvmhzw-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363cc5134c246.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363084e16d218.png,https://img.btdmp.com/10360/10360005/products/origin/167089836331c907f9e5.png,https://img.btdmp.com/10360/10360005/products/origin/16708983631dae63c479.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Asphalt,XL,PH-AP-V-neckT-shirt-Asphalt-XL-582964,https://img.btdmp.com/10360/10360005/products/origin/16708983630521034738.png,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/54b526a2-ed30-4af4-a15f-4a8ee2ad4912-0dzvmhzw-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363cc5134c246.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363084e16d218.png,https://img.btdmp.com/10360/10360005/products/origin/167089836331c907f9e5.png,https://img.btdmp.com/10360/10360005/products/origin/16708983631dae63c479.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Asphalt,2XL,PH-AP-V-neckT-shirt-Asphalt-2XL-439438,https://img.btdmp.com/10360/10360005/products/origin/1670898363767db70d92.png,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/54b526a2-ed30-4af4-a15f-4a8ee2ad4912-0dzvmhzw-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363cc5134c246.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363084e16d218.png,https://img.btdmp.com/10360/10360005/products/origin/167089836331c907f9e5.png,https://img.btdmp.com/10360/10360005/products/origin/16708983631dae63c479.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Asphalt,3XL,PH-AP-V-neckT-shirt-Asphalt-3XL-131608,,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/54b526a2-ed30-4af4-a15f-4a8ee2ad4912-0dzvmhzw-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/1670898363cc5134c246.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363084e16d218.png,https://img.btdmp.com/10360/10360005/products/origin/167089836331c907f9e5.png,https://img.btdmp.com/10360/10360005/products/origin/16708983631dae63c479.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Ash,XS,PH-AP-V-neckT-shirt-Ash-XS-138995,,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/5f4363dc-02b4-42aa-a5d4-d57b55d48e26-fmgaarkh-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/16708983637aa9bba502.png,https://img.btdmp.com/10360/10360005/products/origin/16708983635611c1e0a1.png,https://img.btdmp.com/10360/10360005/products/origin/16708983630521034738.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363767db70d92.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Ash,S,PH-AP-V-neckT-shirt-Ash-S-740724,,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/5f4363dc-02b4-42aa-a5d4-d57b55d48e26-fmgaarkh-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/16708983637aa9bba502.png,https://img.btdmp.com/10360/10360005/products/origin/16708983635611c1e0a1.png,https://img.btdmp.com/10360/10360005/products/origin/16708983630521034738.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363767db70d92.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Ash,M,PH-AP-V-neckT-shirt-Ash-M-306139,,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/5f4363dc-02b4-42aa-a5d4-d57b55d48e26-fmgaarkh-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/16708983637aa9bba502.png,https://img.btdmp.com/10360/10360005/products/origin/16708983635611c1e0a1.png,https://img.btdmp.com/10360/10360005/products/origin/16708983630521034738.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363767db70d92.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Ash,L,PH-AP-V-neckT-shirt-Ash-L-436263,,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/5f4363dc-02b4-42aa-a5d4-d57b55d48e26-fmgaarkh-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/16708983637aa9bba502.png,https://img.btdmp.com/10360/10360005/products/origin/16708983635611c1e0a1.png,https://img.btdmp.com/10360/10360005/products/origin/16708983630521034738.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363767db70d92.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Ash,XL,PH-AP-V-neckT-shirt-Ash-XL-004520,,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/5f4363dc-02b4-42aa-a5d4-d57b55d48e26-fmgaarkh-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/16708983637aa9bba502.png,https://img.btdmp.com/10360/10360005/products/origin/16708983635611c1e0a1.png,https://img.btdmp.com/10360/10360005/products/origin/16708983630521034738.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363767db70d92.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Ash,2XL,PH-AP-V-neckT-shirt-Ash-2XL-751954,,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/5f4363dc-02b4-42aa-a5d4-d57b55d48e26-fmgaarkh-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/16708983637aa9bba502.png,https://img.btdmp.com/10360/10360005/products/origin/16708983635611c1e0a1.png,https://img.btdmp.com/10360/10360005/products/origin/16708983630521034738.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363767db70d92.png",,
v-neck-t-shirt,V-neck T-shirt,,V-neck T-shirt,Ash,3XL,PH-AP-V-neckT-shirt-Ash-3XL-188137,,,TRUE,,24.49,39.49,"https://img.btdmp.com/10360/10360005/products/origin/5f4363dc-02b4-42aa-a5d4-d57b55d48e26-fmgaarkh-163290703961542f1fee30a.jpeg,https://img.btdmp.com/10360/10360005/products/origin/16708983637aa9bba502.png,https://img.btdmp.com/10360/10360005/products/origin/16708983635611c1e0a1.png,https://img.btdmp.com/10360/10360005/products/origin/16708983630521034738.png,https://img.btdmp.com/10360/10360005/products/origin/1670898363767db70d92.png",,
