Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Black,,3XL,PH-AP-CrewneckSweatshirt-Black-3XL-387456,1.26,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/ed003f05-4639-48a3-b4b7-63d283ec92e4-0m26bu2w-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890343be690d59.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902298a0afc3d.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Black,,4XL,PH-AP-CrewneckSweatshirt-Black-4XL-481968,1.39,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/ed003f05-4639-48a3-b4b7-63d283ec92e4-0m26bu2w-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890343be690d59.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902298a0afc3d.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Black,,5XL,PH-AP-CrewneckSweatshirt-Black-5XL-109856,1.53,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/ed003f05-4639-48a3-b4b7-63d283ec92e4-0m26bu2w-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890343be690d59.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902298a0afc3d.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Sports Grey,,S,PH-AP-CrewneckSweatshirt-SportsGrey-S-396164,0.63,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/5096c023-6e7f-4da5-842a-5b7f9dfcb3bf-vsjl8dj7-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890226d9d0077b.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902e1127e7db2.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Sports Grey,,M,PH-AP-CrewneckSweatshirt-SportsGrey-M-321962,0.75,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/5096c023-6e7f-4da5-842a-5b7f9dfcb3bf-vsjl8dj7-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890226d9d0077b.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902e1127e7db2.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Sports Grey,,L,PH-AP-CrewneckSweatshirt-SportsGrey-L-793237,0.88,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/5096c023-6e7f-4da5-842a-5b7f9dfcb3bf-vsjl8dj7-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890226d9d0077b.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902e1127e7db2.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Sports Grey,,XL,PH-AP-CrewneckSweatshirt-SportsGrey-XL-740484,1.03,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/5096c023-6e7f-4da5-842a-5b7f9dfcb3bf-vsjl8dj7-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890226d9d0077b.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902e1127e7db2.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Sports Grey,,2XL,PH-AP-CrewneckSweatshirt-SportsGrey-2XL-027014,1.18,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/5096c023-6e7f-4da5-842a-5b7f9dfcb3bf-vsjl8dj7-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890226d9d0077b.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902e1127e7db2.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Sports Grey,,3XL,PH-AP-CrewneckSweatshirt-SportsGrey-3XL-145805,1.26,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/5096c023-6e7f-4da5-842a-5b7f9dfcb3bf-vsjl8dj7-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890226d9d0077b.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902e1127e7db2.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Sports Grey,,4XL,PH-AP-CrewneckSweatshirt-SportsGrey-4XL-700467,1.3,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/5096c023-6e7f-4da5-842a-5b7f9dfcb3bf-vsjl8dj7-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890226d9d0077b.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902e1127e7db2.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Sports Grey,,5XL,PH-AP-CrewneckSweatshirt-SportsGrey-5XL-449267,1.47,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/5096c023-6e7f-4da5-842a-5b7f9dfcb3bf-vsjl8dj7-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/167902890226d9d0077b.png,https://img.btdmp.com/10405/10405110/products/origin/1679028902e1127e7db2.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Ash,,S,PH-AP-CrewneckSweatshirt-Ash-S-486210,0.69,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/77fb6443-2841-4778-9a5a-d6fafa97f91a-n6oufyq4-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/1679028902ed55beb240.png,https://img.btdmp.com/10405/10405110/products/origin/16790289027941fec4d4.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Ash,,M,PH-AP-CrewneckSweatshirt-Ash-M-930999,0.75,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/77fb6443-2841-4778-9a5a-d6fafa97f91a-n6oufyq4-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/1679028902ed55beb240.png,https://img.btdmp.com/10405/10405110/products/origin/16790289027941fec4d4.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Ash,,L,PH-AP-CrewneckSweatshirt-Ash-L-147479,0.81,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/77fb6443-2841-4778-9a5a-d6fafa97f91a-n6oufyq4-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/1679028902ed55beb240.png,https://img.btdmp.com/10405/10405110/products/origin/16790289027941fec4d4.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Ash,,XL,PH-AP-CrewneckSweatshirt-Ash-XL-615220,1.03,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/77fb6443-2841-4778-9a5a-d6fafa97f91a-n6oufyq4-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/1679028902ed55beb240.png,https://img.btdmp.com/10405/10405110/products/origin/16790289027941fec4d4.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Ash,,2XL,PH-AP-CrewneckSweatshirt-Ash-2XL-079525,1.18,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/77fb6443-2841-4778-9a5a-d6fafa97f91a-n6oufyq4-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/1679028902ed55beb240.png,https://img.btdmp.com/10405/10405110/products/origin/16790289027941fec4d4.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Ash,,3XL,PH-AP-CrewneckSweatshirt-Ash-3XL-158335,1.26,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/77fb6443-2841-4778-9a5a-d6fafa97f91a-n6oufyq4-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/1679028902ed55beb240.png,https://img.btdmp.com/10405/10405110/products/origin/16790289027941fec4d4.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Ash,,4XL,PH-AP-CrewneckSweatshirt-Ash-4XL-299974,1.31,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/77fb6443-2841-4778-9a5a-d6fafa97f91a-n6oufyq4-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/1679028902ed55beb240.png,https://img.btdmp.com/10405/10405110/products/origin/16790289027941fec4d4.png",lb,,0,,,,,,,,,0,0
SB_PRO_BUD_430,,,,,,,,,,Crewneck Sweatshirt,,Ash,,5XL,PH-AP-CrewneckSweatshirt-Ash-5XL-002775,1.48,,,deny,print-hub,27.99,42.99,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10405/10405110/products/77fb6443-2841-4778-9a5a-d6fafa97f91a-n6oufyq4-1632985772615562ac06ddb.jpeg,https://img.btdmp.com/10405/10405110/products/origin/1679028902ed55beb240.png,https://img.btdmp.com/10405/10405110/products/origin/16790289027941fec4d4.png",lb,,0,,,,,,,,,0,0
