Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,L,,White,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008c9e30c7903.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,L,,Black,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a65b63e63d.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,L,,Sport Grey,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cba8b74cbd.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,L,,Navy,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/16419990089710f8f3fb.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,L,,Gold,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900858347e35cc.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,XL,,White,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008c9e30c7903.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,XL,,Black,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a65b63e63d.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,XL,,Sport Grey,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cba8b74cbd.jpg,lb,,0,,
1E+15,1.00E+15,error-long-sleeve,,,,,,,,,,XL,,Navy,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/16419990089710f8f3fb.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,XL,,Gold,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900858347e35cc.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,2XL,,White,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008c9e30c7903.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,2XL,,Black,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a65b63e63d.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,2XL,,Sport Grey,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cba8b74cbd.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,2XL,,Navy,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/16419990089710f8f3fb.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,2XL,,Gold,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900858347e35cc.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,3XL,,White,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008c9e30c7903.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,3XL,,Black,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a65b63e63d.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,3XL,,Sport Grey,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cba8b74cbd.jpg,lb,,0,,
1E+15,1.00E+15,error-long-sleeve,,,,,,,,,,3XL,,Navy,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/16419990089710f8f3fb.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,3XL,,Gold,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900858347e35cc.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,4XL,,White,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008c9e30c7903.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,4XL,,Black,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a65b63e63d.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,4XL,,Sport Grey,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cba8b74cbd.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,4XL,,Navy,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/16419990089710f8f3fb.jpg,lb,,0,,
1E+15,1.00001E+15,error-long-sleeve,,,,,,,,,,4XL,,Gold,,,,0,,0,continue,manual,33,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900858347e35cc.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,Long Sleeve 2,"<ul class=""details"" data-testid=""details"">
<li class=""item body-text"">50% Cotton 50% Polyester</li>
<li class=""item body-text"">Medium-heavy fabric</li>
<li class=""item body-text"">Classic fit</li>
<li class=""item body-text"">Tear away label</li>
<li class=""item body-text"">Runs true to size</li>
</ul>",loan,hoodie,"hoodie,loan",TRUE,,[],Size,S,Color,White,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cdbaddde00.jpg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cdbaddde00.jpg,lb,,0,TRUE,TRUE
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,S,,Black,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/164199900840fa920f91.jpg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900840fa920f91.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,S,,Sport Grey,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/164199900891e0a08181.jpg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900891e0a08181.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,S,,Navy,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/164199900867ade53fe6.jpg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a92e426e94.jpg,lb,,0,,
1E+15,1.00E+15,error-hoodie,,,,,,,,,,S,,Gold,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a92e426e94.jpg,5,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900867ade53fe6.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,M,,White,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cdbaddde00.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,M,,Black,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900840fa920f91.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,M,,Sport Grey,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900891e0a08181.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,M,,Navy,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a92e426e94.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,M,,Gold,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900867ade53fe6.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,L,,White,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cdbaddde00.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,L,,Black,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900840fa920f91.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,L,,Sport Grey,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900891e0a08181.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,L,,Navy,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a92e426e94.jpg,lb,,0,,
1E+15,1.00E+15,error-hoodie,,,,,,,,,,L,,Gold,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900867ade53fe6.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,XL,,White,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cdbaddde00.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,XL,,Black,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900840fa920f91.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,XL,,Sport Grey,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900891e0a08181.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,XL,,Navy,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a92e426e94.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,XL,,Gold,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900867ade53fe6.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,2XL,,White,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cdbaddde00.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,2XL,,Black,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900840fa920f91.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,2XL,,Sport Grey,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900891e0a08181.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,2XL,,Navy,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a92e426e94.jpg,lb,,0,,
1E+15,1.00E+15,error-hoodie,,,,,,,,,,2XL,,Gold,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900867ade53fe6.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,3XL,,White,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cdbaddde00.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,3XL,,Black,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900840fa920f91.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,3XL,,Sport Grey,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900891e0a08181.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,3XL,,Navy,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a92e426e94.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,3XL,,Gold,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900867ade53fe6.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,4XL,,White,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008cdbaddde00.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,4XL,,Black,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900840fa920f91.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,4XL,,Sport Grey,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900891e0a08181.jpg,lb,,0,,
1E+15,1.00001E+15,error-hoodie,,,,,,,,,,4XL,,Navy,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008a92e426e94.jpg,lb,,0,,
1E+15,1.00E+15,error-hoodie,,,,,,,,,,4XL,,Gold,,,,0,,0,continue,manual,45,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900867ade53fe6.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,Long Sleeve 3,"<ul class=""details"" data-testid=""details"">
<li class=""item body-text"">50% Cotton 50% Polyester</li>
<li class=""item body-text"">Medium-heavy fabric</li>
<li class=""item body-text"">Loose fit</li>
<li class=""item body-text"">Sewn in label</li>
<li class=""item body-text"">Runs true to size</li>
</ul>",loan,sweatshirt,"sweatshirt,loan",TRUE,,[],Size,S,Color,White,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/164199900863378a4bc5.jpg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900863378a4bc5.jpg,lb,,0,TRUE,TRUE
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,S,,Black,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/1641999008887dd4a16e.jpg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008887dd4a16e.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,S,,Sport Grey,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/1641999008e478f1aa5c.jpg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008e478f1aa5c.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,S,,Navy,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/16419990081b8147eb44.jpg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900857b9afe10d.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,S,,Gold,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,https://img.btdmp.com/10101/10101221/products/origin/164199900857b9afe10d.jpg,5,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/16419990081b8147eb44.jpg,lb,,0,,
1E+15,1.00E+15,error-sweatshirt,,,,,,,,,,M,,White,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900863378a4bc5.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,M,,Black,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008887dd4a16e.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,M,,Sport Grey,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008e478f1aa5c.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,M,,Navy,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900857b9afe10d.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,M,,Gold,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/16419990081b8147eb44.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,L,,White,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900863378a4bc5.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,L,,Black,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008887dd4a16e.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,L,,Sport Grey,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008e478f1aa5c.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,L,,Navy,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900857b9afe10d.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,L,,Gold,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/16419990081b8147eb44.jpg,lb,,0,,
1E+15,1.00E+15,error-sweatshirt,,,,,,,,,,XL,,White,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900863378a4bc5.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,XL,,Black,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008887dd4a16e.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,XL,,Sport Grey,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/1641999008e478f1aa5c.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,XL,,Navy,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/164199900857b9afe10d.jpg,lb,,0,,
1E+15,1.00001E+15,error-sweatshirt,,,,,,,,,,XL,,Gold,,,,0,,0,continue,manual,36,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10101/10101221/products/origin/16419990081b8147eb44.jpg,lb,,0,,
