Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant,Collection
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Zip Hoodie,,M,,,HVKA10081-Zip Hoodie-M,0,,,continue,manual,59.99,0,TRUE,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,11,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761643353ae9e069.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Zip Hoodie,,L,,,HVKA10081-Zip Hoodie-L,0,,,continue,manual,59.99,0,TRUE,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,12,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761643353ae9e069.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Zip Hoodie,,XL,,,HVKA10081-Zip Hoodie-XL,0,,,continue,manual,59.99,0,TRUE,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,13,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761643353ae9e069.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Zip Hoodie,,XXL,,,HVKA10081-Zip Hoodie-XXL,0,,,continue,manual,59.99,0,TRUE,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,14,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761643353ae9e069.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Zip Hoodie,,3XL,,,HVKA10081-Zip Hoodie-3XL,0,,,continue,manual,59.99,0,TRUE,FALSE,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,15,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761643353ae9e069.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Zip Hoodie,,4XL,,,HVKA10081-Zip Hoodie-4XL,0,,,continue,manual,59.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761643353ae9e069.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Zip Hoodie,,5XL,,,HVKA10081-Zip Hoodie-5XL,0,,,continue,manual,59.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761643353ae9e069.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Zip Hoodie,,6XL,,,HVKA10081-Zip Hoodie-6XL,0,,,continue,manual,59.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761643353ae9e069.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-sleeved Shirt,,S,,,HVKA10081-Long-sleeved Shirt-S,0,,,continue,manual,44.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761648b4436e80cf.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-sleeved Shirt,,M,,,HVKA10081-Long-sleeved Shirt-M,0,,,continue,manual,44.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761648b4436e80cf.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-sleeved Shirt,,L,,,HVKA10081-Long-sleeved Shirt-L,0,,,continue,manual,44.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761648b4436e80cf.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-sleeved Shirt,,XL,,,HVKA10081-Long-sleeved Shirt-XL,0,,,continue,manual,44.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761648b4436e80cf.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-sleeved Shirt,,XXL,,,HVKA10081-Long-sleeved Shirt-XXL,0,,,continue,manual,44.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761648b4436e80cf.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-sleeved Shirt,,3XL,,,HVKA10081-Long-sleeved Shirt-3XL,0,,,continue,manual,44.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761648b4436e80cf.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-sleeved Shirt,,4XL,,,HVKA10081-Long-sleeved Shirt-4XL,0,,,continue,manual,44.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761648b4436e80cf.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-sleeved Shirt,,5XL,,,HVKA10081-Long-sleeved Shirt-5XL,0,,,continue,manual,44.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761648b4436e80cf.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-sleeved Shirt,,6XL,,,HVKA10081-Long-sleeved Shirt-6XL,0,,,continue,manual,44.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761648b4436e80cf.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-Pant,,S,,,HVKA10081-Long-Pant-S,0,,,continue,manual,48.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616530c0d44e3dc.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-Pant,,M,,,HVKA10081-Long-Pant-M,0,,,continue,manual,48.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616530c0d44e3dc.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-Pant,,L,,,HVKA10081-Long-Pant-L,0,,,continue,manual,48.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616530c0d44e3dc.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-Pant,,XL,,,HVKA10081-Long-Pant-XL,0,,,continue,manual,48.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616530c0d44e3dc.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-Pant,,XXL,,,HVKA10081-Long-Pant-XXL,0,,,continue,manual,48.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616530c0d44e3dc.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-Pant,,3XL,,,HVKA10081-Long-Pant-3XL,0,,,continue,manual,48.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616530c0d44e3dc.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-Pant,,4XL,,,HVKA10081-Long-Pant-4XL,0,,,continue,manual,48.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616530c0d44e3dc.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-Pant,,5XL,,,HVKA10081-Long-Pant-5XL,0,,,continue,manual,48.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616530c0d44e3dc.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Long-Pant,,6XL,,,HVKA10081-Long-Pant-6XL,0,,,continue,manual,48.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616530c0d44e3dc.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Bomber Jacket,,S,,,HVKA10081-Bomber Jacket-S,0,,,continue,manual,89.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761658b1b4f42fd3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Bomber Jacket,,M,,,HVKA10081-Bomber Jacket-M,0,,,continue,manual,89.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761658b1b4f42fd3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Bomber Jacket,,L,,,HVKA10081-Bomber Jacket-L,0,,,continue,manual,89.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761658b1b4f42fd3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Bomber Jacket,,XL,,,HVKA10081-Bomber Jacket-XL,0,,,continue,manual,89.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761658b1b4f42fd3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Bomber Jacket,,XXL,,,HVKA10081-Bomber Jacket-XXL,0,,,continue,manual,89.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761658b1b4f42fd3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Bomber Jacket,,3XL,,,HVKA10081-Bomber Jacket-3XL,0,,,continue,manual,89.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761658b1b4f42fd3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Bomber Jacket,,4XL,,,HVKA10081-Bomber Jacket-4XL,0,,,continue,manual,89.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761658b1b4f42fd3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Bomber Jacket,,5XL,,,HVKA10081-Bomber Jacket-5XL,0,,,continue,manual,89.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761658b1b4f42fd3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Bomber Jacket,,6XL,,,HVKA10081-Bomber Jacket-6XL,0,,,continue,manual,89.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761658b1b4f42fd3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Down-Jacket,,S,,,HVKA10081-Down-Jacket-S,0,,,continue,manual,98.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761665bb4b121356.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Down-Jacket,,M,,,HVKA10081-Down-Jacket-M,0,,,continue,manual,98.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761665bb4b121356.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Down-Jacket,,L,,,HVKA10081-Down-Jacket-L,0,,,continue,manual,98.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761665bb4b121356.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Down-Jacket,,XL,,,HVKA10081-Down-Jacket-XL,0,,,continue,manual,98.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761665bb4b121356.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Down-Jacket,,XXL,,,HVKA10081-Down-Jacket-XXL,0,,,continue,manual,98.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761665bb4b121356.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Down-Jacket,,3XL,,,HVKA10081-Down-Jacket-3XL,0,,,continue,manual,98.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761665bb4b121356.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Down-Jacket,,4XL,,,HVKA10081-Down-Jacket-4XL,0,,,continue,manual,98.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761665bb4b121356.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Down-Jacket,,5XL,,,HVKA10081-Down-Jacket-5XL,0,,,continue,manual,98.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761665bb4b121356.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Down-Jacket,,6XL,,,HVKA10081-Down-Jacket-6XL,0,,,continue,manual,98.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761665bb4b121356.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Polo,,S,,,HVKA10081-Polo-S,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616692d10250f04.jpeg,kg,,0,,,,,,,,,0,0,
