Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Chocolate,,3XL,TC-psRmPnRUPl-015,0,,999,deny,manual,27.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-BRN/back/regular.jpg,lb,,27.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Chocolate,,4XL,TC-psRmPnRUPl-016,0,,999,deny,manual,28.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-BRN/back/regular.jpg,lb,,28.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Chocolate,,5XL,TC-psRmPnRUPl-017,0,,999,deny,manual,29.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-BRN/back/regular.jpg,lb,,29.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Chocolate,,6XL,TC-psRmPnRUPl-018,0,,999,deny,manual,30.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-BRN/back/regular.jpg,lb,,30.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Charcoal Grey,,S,TC-psRmPnRUPl-019,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-GRY/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Charcoal Grey,,M,TC-psRmPnRUPl-020,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-GRY/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Charcoal Grey,,L,TC-psRmPnRUPl-021,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-GRY/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Charcoal Grey,,XL,TC-psRmPnRUPl-022,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-GRY/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Charcoal Grey,,2XL,TC-psRmPnRUPl-023,0,,999,deny,manual,26.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-GRY/back/regular.jpg,lb,,26.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Charcoal Grey,,3XL,TC-psRmPnRUPl-024,0,,999,deny,manual,27.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-GRY/back/regular.jpg,lb,,27.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Charcoal Grey,,4XL,TC-psRmPnRUPl-025,0,,999,deny,manual,28.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-GRY/back/regular.jpg,lb,,28.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Charcoal Grey,,5XL,TC-psRmPnRUPl-026,0,,999,deny,manual,29.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-GRY/back/regular.jpg,lb,,29.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Charcoal Grey,,6XL,TC-psRmPnRUPl-027,0,,999,deny,manual,30.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-GRY/back/regular.jpg,lb,,30.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Purple,,S,TC-psRmPnRUPl-028,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-PUR/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Purple,,M,TC-psRmPnRUPl-029,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-PUR/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Purple,,L,TC-psRmPnRUPl-030,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-PUR/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Purple,,XL,TC-psRmPnRUPl-031,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-PUR/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Purple,,2XL,TC-psRmPnRUPl-032,0,,999,deny,manual,26.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-PUR/back/regular.jpg,lb,,26.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Purple,,3XL,TC-psRmPnRUPl-033,0,,999,deny,manual,27.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-PUR/back/regular.jpg,lb,,27.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Purple,,4XL,TC-psRmPnRUPl-034,0,,999,deny,manual,28.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-PUR/back/regular.jpg,lb,,28.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Purple,,5XL,TC-psRmPnRUPl-035,0,,999,deny,manual,29.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-PUR/back/regular.jpg,lb,,29.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Purple,,6XL,TC-psRmPnRUPl-036,0,,999,deny,manual,30.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-PUR/back/regular.jpg,lb,,30.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,J Navy,,S,TC-psRmPnRUPl-037,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-NAV/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,J Navy,,M,TC-psRmPnRUPl-038,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-NAV/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,J Navy,,L,TC-psRmPnRUPl-039,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-NAV/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,J Navy,,XL,TC-psRmPnRUPl-040,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-NAV/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,J Navy,,2XL,TC-psRmPnRUPl-041,0,,999,deny,manual,26.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-NAV/back/regular.jpg,lb,,26.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,J Navy,,3XL,TC-psRmPnRUPl-042,0,,999,deny,manual,27.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-NAV/back/regular.jpg,lb,,27.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,J Navy,,4XL,TC-psRmPnRUPl-043,0,,999,deny,manual,28.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-NAV/back/regular.jpg,lb,,28.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,J Navy,,5XL,TC-psRmPnRUPl-044,0,,999,deny,manual,29.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-NAV/back/regular.jpg,lb,,29.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,J Navy,,6XL,TC-psRmPnRUPl-045,0,,999,deny,manual,30.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-NAV/back/regular.jpg,lb,,30.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Forest Green,,S,TC-psRmPnRUPl-046,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-FGR/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Forest Green,,M,TC-psRmPnRUPl-047,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-FGR/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Forest Green,,L,TC-psRmPnRUPl-048,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-FGR/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Forest Green,,XL,TC-psRmPnRUPl-049,0,,999,deny,manual,24.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-FGR/back/regular.jpg,lb,,24.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Forest Green,,2XL,TC-psRmPnRUPl-050,0,,999,deny,manual,26.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-FGR/back/regular.jpg,lb,,26.99
