Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,
,,dunbar-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN0079-TZB000079K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900435deedf4884.jpeg,kg,,0,,,,
1000000125880149',1000007963062178',douglas-clan-badge-tartan-blanket,Douglas Clan Badge Tartan Quilt,"<h1>Douglas Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Douglas,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN0077-TZB000077Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/164619002905327feccf.jpeg,1,Douglas Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Douglas Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Douglas Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619002905327feccf.jpeg,kg,,0,TRUE,TRUE,,
1000000125880149',1000007963062179',douglas-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN0077-TZB000077K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190029b746d5b579.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619002905327feccf.jpeg,kg,,0,,,,
,,douglas-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN0077-TZB000077K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619002905327feccf.jpeg,kg,,0,,,,
,,douglas-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN0077-TZB000077K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619002905327feccf.jpeg,kg,,0,,,,
,,douglas-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN0077-TZB000077K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619002905327feccf.jpeg,kg,,0,,,,
,,douglas-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN0077-TZB000077K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619002905327feccf.jpeg,kg,,0,,,,
1000000125880152',1000007963062120',morrison-clan-badge-tartan-blanket,Morrison Clan Badge Tartan Quilt,"<h1>Morrison Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Morrison,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN00230-TZB000230Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/1646190026c652bc033d.jpeg,1,Morrison Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Morrison Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Morrison Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190026c652bc033d.jpeg,kg,,0,TRUE,TRUE,,
1000000125880152',1000007963062121',morrison-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN00230-TZB000230K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190026aa988ddb40.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190026c652bc033d.jpeg,kg,,0,,,,
,,morrison-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN00230-TZB000230K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190026c652bc033d.jpeg,kg,,0,,,,
,,morrison-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN00230-TZB000230K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190026c652bc033d.jpeg,kg,,0,,,,
,,morrison-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN00230-TZB000230K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190026c652bc033d.jpeg,kg,,0,,,,
,,morrison-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN00230-TZB000230K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190026c652bc033d.jpeg,kg,,0,,,,
1000000125880175',1000007963061479',mackay-clan-badge-tartan-blanket,Mackay Clan Badge Tartan Quilt,"<h1>Mackay Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Mackay,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN00191-TZB000191Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/1646190014f4cc1f3013.jpeg,1,Mackay Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Mackay Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Mackay Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190014f4cc1f3013.jpeg,kg,,0,TRUE,TRUE,,
1000000125880175',1000007963061480',mackay-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN00191-TZB000191K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190014d8ed29fda7.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190014f4cc1f3013.jpeg,kg,,0,,,,
,,mackay-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN00191-TZB000191K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190014f4cc1f3013.jpeg,kg,,0,,,,
,,mackay-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN00191-TZB000191K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190014f4cc1f3013.jpeg,kg,,0,,,,
,,mackay-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN00191-TZB000191K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190014f4cc1f3013.jpeg,kg,,0,,,,
,,mackay-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN00191-TZB000191K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190014f4cc1f3013.jpeg,kg,,0,,,,
1000000125880178',1000007963062374',nicholls-clan-badge-tartan-blanket,Nicholls Clan Badge Tartan Quilt,"<h1>Nicholls Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Nicholls,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN336-TZB000336Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/164619003996d5497f54.jpeg,1,Nicholls Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Nicholls Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Nicholls Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619003996d5497f54.jpeg,kg,,0,TRUE,TRUE,,
1000000125880178',1000007963062375',nicholls-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN336-TZB000336K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/164619003930e4f97549.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619003996d5497f54.jpeg,kg,,0,,,,
,,nicholls-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN336-TZB000336K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619003996d5497f54.jpeg,kg,,0,,,,
,,nicholls-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN336-TZB000336K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619003996d5497f54.jpeg,kg,,0,,,,
,,nicholls-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN336-TZB000336K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619003996d5497f54.jpeg,kg,,0,,,,
,,nicholls-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN336-TZB000336K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619003996d5497f54.jpeg,kg,,0,,,,
1000000125880200',1000007963062406',meldrum-forbes-clan-badge-tartan-blanket,Meldrum Forbes Clan Badge Tartan Quilt,"<h1>Meldrum Forbes Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Meldrum Forbes,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN00221-TZB000221Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/164619004124dc2e4ed7.jpeg,1,Meldrum Forbes Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Meldrum Forbes Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Meldrum Forbes Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004124dc2e4ed7.jpeg,kg,,0,TRUE,TRUE,,
1000000125880200',1000007963062407',meldrum-forbes-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN00221-TZB000221K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/16461900409381f3b352.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004124dc2e4ed7.jpeg,kg,,0,,,,
,,meldrum-forbes-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN00221-TZB000221K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004124dc2e4ed7.jpeg,kg,,0,,,,
,,meldrum-forbes-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN00221-TZB000221K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004124dc2e4ed7.jpeg,kg,,0,,,,
,,meldrum-forbes-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN00221-TZB000221K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004124dc2e4ed7.jpeg,kg,,0,,,,
,,meldrum-forbes-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN00221-TZB000221K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004124dc2e4ed7.jpeg,kg,,0,,,,
1000000125880222',1000007963062474',carruthers-clan-badge-tartan-blanket,Carruthers Clan Badge Tartan Quilt,"<h1>Carruthers Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Carruthers,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN0051-TZB000051Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/16461900447d293e200a.jpeg,1,Carruthers Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Carruthers Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Carruthers Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900447d293e200a.jpeg,kg,,0,TRUE,TRUE,,
1000000125880222',1000007963062475',carruthers-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN0051-TZB000051K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190044d26afa11b1.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900447d293e200a.jpeg,kg,,0,,,,
,,carruthers-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN0051-TZB000051K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900447d293e200a.jpeg,kg,,0,,,,
,,carruthers-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN0051-TZB000051K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900447d293e200a.jpeg,kg,,0,,,,
,,carruthers-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN0051-TZB000051K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900447d293e200a.jpeg,kg,,0,,,,
,,carruthers-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN0051-TZB000051K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900447d293e200a.jpeg,kg,,0,,,,
1000000125880249',1000007963062364',aikenhead-clan-badge-tartan-blanket,Aikenhead Clan Badge Tartan Quilt,"<h1>Aikenhead Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Aikenhead,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN004-TZB000004Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/16461900388e8a5a76ed.jpeg,1,Aikenhead Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Aikenhead Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Aikenhead Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900388e8a5a76ed.jpeg,kg,,0,TRUE,TRUE,,
1000000125880249',1000007963062365',aikenhead-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN004-TZB000004K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190038c99d3ae00c.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900388e8a5a76ed.jpeg,kg,,0,,,,
,,aikenhead-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN004-TZB000004K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900388e8a5a76ed.jpeg,kg,,0,,,,
,,aikenhead-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN004-TZB000004K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900388e8a5a76ed.jpeg,kg,,0,,,,
,,aikenhead-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN004-TZB000004K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900388e8a5a76ed.jpeg,kg,,0,,,,
,,aikenhead-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN004-TZB000004K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900388e8a5a76ed.jpeg,kg,,0,,,,
1000000125880255',1000007963061396',bruce-clan-badge-tartan-blanket,Bruce Clan Badge Tartan Quilt,"<h1>Bruce Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Bruce,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN0038-TZB000038Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/1646190012470d0f5a9b.jpeg,1,Bruce Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Bruce Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Bruce Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190012470d0f5a9b.jpeg,kg,,0,TRUE,TRUE,,
1000000125880255',1000007963061397',bruce-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN0038-TZB000038K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190012580c8487b4.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190012470d0f5a9b.jpeg,kg,,0,,,,
,,bruce-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN0038-TZB000038K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190012470d0f5a9b.jpeg,kg,,0,,,,
,,bruce-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN0038-TZB000038K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190012470d0f5a9b.jpeg,kg,,0,,,,
,,bruce-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN0038-TZB000038K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190012470d0f5a9b.jpeg,kg,,0,,,,
