Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files
1000000125370331,1000003655271120,ns-lm163,,,,,,,,Zip Hoodie,,L,,,NS-LM163,0,,0,deny,manual,61.94,0,true,TRUE,978020137976,,,,,,,,,abc15,abc15,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112375e669cdd8b6.jpeg,kg,,0,,
1000000125370331,1000003655271127,ns-lm163,,,,,,,,Long Sleeve,,5XL,,,NS-LM163,0,,0,deny,manual,45.94,0,true,TRUE,978020137977,,,,,,,,,abc16,abc16,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811237681275ae841.jpeg,kg,,0,,
1000000125370331,1000003655271133,ns-lm163,,,,,,,,T-shirt,,L,,,NS-LM163,0,,0,deny,manual,35.95,0,true,TRUE,978020137978,,,,,,,,,abc17,abc17,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123759fd03f68fe.jpeg,kg,,0,,
1000000125370331,1000003655271162,ns-lm163,,,,,,,,Hoodie,,XL,,,NS-LM163,0,,0,deny,manual,52.94,0,true,TRUE,978020137979,,,,,,,,,abc18,abc18,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123750ec64cad68.jpeg,kg,,0,,
1000000125370331,1000003655271174,ns-lm163,,,,,,,,Zip Hoodie,,XL,,,NS-LM163,0,,0,deny,manual,61.94,0,true,TRUE,978020137980,,,,,,,,,abc19,abc19,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112375e669cdd8b6.jpeg,kg,,0,,
1000000125370331,1000003655271181,ns-lm163,,,,,,,,Hoodie,,2XL,,,NS-LM163,0,,0,deny,manual,52.94,0,true,TRUE,978020137981,,,,,,,,,abc20,abc20,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123750ec64cad68.jpeg,kg,,0,,
1000000125370331,1000003655271191,ns-lm163,,,,,,,,Zip Hoodie,,2XL,,,NS-LM163,0,,0,deny,manual,61.94,0,true,TRUE,978020137982,,,,,,,,,abc21,abc21,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112375e669cdd8b6.jpeg,kg,,0,,
1000000125370331,1000003655271246,ns-lm163,,,,,,,,T-shirt,,XL,,,NS-LM163,0,,0,deny,manual,35.95,0,true,TRUE,978020137983,,,,,,,,,abc22,abc22,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123759fd03f68fe.jpeg,kg,,0,,
1000000125370331,1000003655271252,ns-lm163,,,,,,,,Hoodie,,3XL,,,NS-LM163,0,,0,deny,manual,52.94,0,true,TRUE,978020137984,,,,,,,,,abc23,abc23,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123750ec64cad68.jpeg,kg,,0,,
1000000125370331,1000003655271258,ns-lm163,,,,,,,,T-shirt,,2XL,,,NS-LM163,0,,0,deny,manual,35.95,0,true,TRUE,978020137985,,,,,,,,,abc24,abc24,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123759fd03f68fe.jpeg,kg,,0,,
1000000125370331,1000003655271291,ns-lm163,,,,,,,,Zip Hoodie,,3XL,,,NS-LM163,0,,0,deny,manual,61.94,0,true,TRUE,978020137986,,,,,,,,,abc25,abc25,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112375e669cdd8b6.jpeg,kg,,0,,
1000000125370331,1000003655271297,ns-lm163,,,,,,,,Hoodie,,4XL,,,NS-LM163,0,,0,deny,manual,52.94,0,true,TRUE,978020137987,,,,,,,,,abc26,abc26,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123750ec64cad68.jpeg,kg,,0,,
1000000125370331,1000003655271302,ns-lm163,,,,,,,,T-shirt,,3XL,,,NS-LM163,0,,0,deny,manual,35.95,0,true,TRUE,978020137988,,,,,,,,,abc27,abc27,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123759fd03f68fe.jpeg,kg,,0,,
1000000125370331,1000003655271308,ns-lm163,,,,,,,,Zip Hoodie,,4XL,,,NS-LM163,0,,0,deny,manual,61.94,0,true,TRUE,978020137989,,,,,,,,,abc28,abc28,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112375e669cdd8b6.jpeg,kg,,0,,
1000000125370331,1000003655271316,ns-lm163,,,,,,,,Hoodie,,5XL,,,NS-LM163,0,,0,deny,manual,52.94,0,true,TRUE,978020137990,,,,,,,,,abc29,abc29,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123750ec64cad68.jpeg,kg,,0,,
1000000125370331,1000003655271346,ns-lm163,,,,,,,,Zip Hoodie,,5XL,,,NS-LM163,0,,0,deny,manual,61.94,0,true,TRUE,978020137991,,,,,,,,,abc30,abc30,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112375e669cdd8b6.jpeg,kg,,0,,
1000000125370331,1000003655271353,ns-lm163,,,,,,,,T-shirt,,4XL,,,NS-LM163,0,,0,deny,manual,35.95,0,true,TRUE,978020137992,,,,,,,,,abc31,abc31,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123759fd03f68fe.jpeg,kg,,0,,
1000000125370331,1000003655271386,ns-lm163,,,,,,,,T-shirt,,5XL,,,NS-LM163,0,,0,deny,manual,35.95,0,true,TRUE,978020137993,,,,,,,,,abc32,abc32,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081123759fd03f68fe.jpeg,kg,,0,,
1000000125371752,1000003655288222,ns-lm164,3D Apparel - American By Birth,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p style=""text-align: left;""><br></p>
<div>
<div>
<p>Product details:<br>• Highest standard quality Sublimation &amp; DTG printing<br>• Lightweight, comfortable and breathable material (5% Spandex, 95% Polyester).<br>• Pronounced sleeve cuffs, prominent waistband hem and kangaroo pocket.<br>• Taped neck and shoulders for extra comfort.<br>• Care instruction: mild detergent, machine cold wash, tumble dry low.</p>
</div>
</div>",NS,Tops,"ns,skull",TRUE,Style,Long Sleeve,Size,S,,,NS-LM164,0,,0,deny,manual,45.94,0,true,TRUE,978020137994,https://img.btdmp.com/10124/10124464/products/1608112576c184d9584c.jpeg,1,,,,,,,abc33,abc33,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811257646772d9129.jpeg,kg,,0,TRUE,TRUE
1000000125371752,1000003655288228,ns-lm164,,,,,,,,Long Sleeve,,M,,,NS-LM164,0,,0,deny,manual,45.94,0,true,TRUE,978020137995,https://img.btdmp.com/10124/10124464/products/160811257646772d9129.jpeg,2,,,,,,,abc34,abc34,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811257646772d9129.jpeg,kg,,0,,
1000000125371752,1000003655288253,ns-lm164,,,,,,,,Long Sleeve,,L,,,NS-LM164,0,,0,deny,manual,45.94,0,true,TRUE,978020137996,https://img.btdmp.com/10124/10124464/products/1608112576e07e03809f.jpeg,3,,,,,,,abc35,abc35,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811257646772d9129.jpeg,kg,,0,,
1000000125371752,1000003655288280,ns-lm164,,,,,,,,Long Sleeve,,XL,,,NS-LM164,0,,0,deny,manual,45.94,0,true,TRUE,978020137997,https://img.btdmp.com/10124/10124464/products/16081126315e40950821.jpeg,4,,,,,,,abc36,abc36,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811257646772d9129.jpeg,kg,,0,,
1000000125371752,1000003655288342,ns-lm164,,,,,,,,Long Sleeve,,2XL,,,NS-LM164,0,,0,deny,manual,45.94,0,true,TRUE,978020137998,,,,,,,,,abc37,abc37,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811257646772d9129.jpeg,kg,,0,,
1000000125371752,1000003655288349,ns-lm164,,,,,,,,Long Sleeve,,3XL,,,NS-LM164,0,,0,deny,manual,45.94,0,true,TRUE,978020137999,,,,,,,,,abc38,abc38,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811257646772d9129.jpeg,kg,,0,,
1000000125371752,1000003655288380,ns-lm164,,,,,,,,Hoodie,,S,,,NS-LM164,0,,0,deny,manual,52.94,0,true,TRUE,978020138000,,,,,,,,,abc39,abc39,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576c184d9584c.jpeg,kg,,0,,
1000000125371752,1000003655288412,ns-lm164,,,,,,,,Zip Hoodie,,S,,,NS-LM164,0,,0,deny,manual,61.94,0,true,TRUE,978020138001,,,,,,,,,abc40,abc40,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081126315e40950821.jpeg,kg,,0,,
1000000125371752,1000003655288430,ns-lm164,,,,,,,,T-shirt,,S,,,NS-LM164,0,,0,deny,manual,35.95,0,true,TRUE,978020138002,,,,,,,,,abc41,abc41,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576e07e03809f.jpeg,kg,,0,,
1000000125371752,1000003655288446,ns-lm164,,,,,,,,Hoodie,,M,,,NS-LM164,0,,0,deny,manual,52.94,0,true,TRUE,978020138003,,,,,,,,,abc42,abc42,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576c184d9584c.jpeg,kg,,0,,
1000000125371752,1000003655288458,ns-lm164,,,,,,,,Long Sleeve,,4XL,,,NS-LM164,0,,0,deny,manual,45.94,0,true,TRUE,978020138004,,,,,,,,,abc43,abc43,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811257646772d9129.jpeg,kg,,0,,
1000000125371752,1000003655288465,ns-lm164,,,,,,,,Zip Hoodie,,M,,,NS-LM164,0,,0,deny,manual,61.94,0,true,TRUE,978020138005,,,,,,,,,abc44,abc44,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081126315e40950821.jpeg,kg,,0,,
1000000125371752,1000003655288521,ns-lm164,,,,,,,,T-shirt,,M,,,NS-LM164,0,,0,deny,manual,35.95,0,true,TRUE,978020138006,,,,,,,,,abc45,abc45,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576e07e03809f.jpeg,kg,,0,,
1000000125371752,1000003655288532,ns-lm164,,,,,,,,Hoodie,,L,,,NS-LM164,0,,0,deny,manual,52.94,0,true,TRUE,978020138007,,,,,,,,,abc46,abc46,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576c184d9584c.jpeg,kg,,0,,
1000000125371752,1000003655288565,ns-lm164,,,,,,,,Zip Hoodie,,L,,,NS-LM164,0,,0,deny,manual,61.94,0,true,TRUE,978020138008,,,,,,,,,abc47,abc47,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081126315e40950821.jpeg,kg,,0,,
1000000125371752,1000003655288642,ns-lm164,,,,,,,,Long Sleeve,,5XL,,,NS-LM164,0,,0,deny,manual,45.94,0,true,TRUE,978020138009,,,,,,,,,abc48,abc48,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811257646772d9129.jpeg,kg,,0,,
1000000125371752,1000003655288650,ns-lm164,,,,,,,,T-shirt,,L,,,NS-LM164,0,,0,deny,manual,35.95,0,true,TRUE,978020138010,,,,,,,,,abc49,abc49,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576e07e03809f.jpeg,kg,,0,,
1000000125371752,1000003655288673,ns-lm164,,,,,,,,Hoodie,,XL,,,NS-LM164,0,,0,deny,manual,52.94,0,true,TRUE,978020138011,,,,,,,,,abc50,abc50,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576c184d9584c.jpeg,kg,,0,,
1000000125371752,1000003655288718,ns-lm164,,,,,,,,Zip Hoodie,,XL,,,NS-LM164,0,,0,deny,manual,61.94,0,true,TRUE,978020138012,,,,,,,,,abc51,abc51,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081126315e40950821.jpeg,kg,,0,,
1000000125371752,1000003655288738,ns-lm164,,,,,,,,Hoodie,,2XL,,,NS-LM164,0,,0,deny,manual,52.94,0,true,TRUE,978020138013,,,,,,,,,abc52,abc52,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576c184d9584c.jpeg,kg,,0,,
1000000125371752,1000003655288821,ns-lm164,,,,,,,,Zip Hoodie,,2XL,,,NS-LM164,0,,0,deny,manual,61.94,0,true,TRUE,978020138014,,,,,,,,,abc53,abc53,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081126315e40950821.jpeg,kg,,0,,
1000000125371752,1000003655288830,ns-lm164,,,,,,,,T-shirt,,XL,,,NS-LM164,0,,0,deny,manual,35.95,0,true,TRUE,978020138015,,,,,,,,,abc54,abc54,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576e07e03809f.jpeg,kg,,0,,
1000000125371752,1000003655288839,ns-lm164,,,,,,,,Hoodie,,3XL,,,NS-LM164,0,,0,deny,manual,52.94,0,true,TRUE,978020138016,,,,,,,,,abc55,abc55,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576c184d9584c.jpeg,kg,,0,,
1000000125371752,1000003655288850,ns-lm164,,,,,,,,T-shirt,,2XL,,,NS-LM164,0,,0,deny,manual,35.95,0,true,TRUE,978020138017,,,,,,,,,abc56,abc56,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576e07e03809f.jpeg,kg,,0,,
1000000125371752,1000003655288899,ns-lm164,,,,,,,,Zip Hoodie,,3XL,,,NS-LM164,0,,0,deny,manual,61.94,0,true,TRUE,978020138018,,,,,,,,,abc57,abc57,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081126315e40950821.jpeg,kg,,0,,
1000000125371752,1000003655288920,ns-lm164,,,,,,,,Hoodie,,4XL,,,NS-LM164,0,,0,deny,manual,52.94,0,true,TRUE,978020138019,,,,,,,,,abc58,abc58,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576c184d9584c.jpeg,kg,,0,,
1000000125371752,1000003655288927,ns-lm164,,,,,,,,T-shirt,,3XL,,,NS-LM164,0,,0,deny,manual,35.95,0,true,TRUE,978020138020,,,,,,,,,abc59,abc59,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576e07e03809f.jpeg,kg,,0,,
1000000125371752,1000003655288969,ns-lm164,,,,,,,,Zip Hoodie,,4XL,,,NS-LM164,0,,0,deny,manual,61.94,0,true,TRUE,978020138021,,,,,,,,,abc60,abc60,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081126315e40950821.jpeg,kg,,0,,
1000000125371752,1000003655288978,ns-lm164,,,,,,,,Hoodie,,5XL,,,NS-LM164,0,,0,deny,manual,52.94,0,true,TRUE,978020138022,,,,,,,,,abc61,abc61,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576c184d9584c.jpeg,kg,,0,,
1000000125371752,1000003655289012,ns-lm164,,,,,,,,Zip Hoodie,,5XL,,,NS-LM164,0,,0,deny,manual,61.94,0,true,TRUE,978020138023,,,,,,,,,abc62,abc62,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081126315e40950821.jpeg,kg,,0,,
1000000125371752,1000003655289032,ns-lm164,,,,,,,,T-shirt,,4XL,,,NS-LM164,0,,0,deny,manual,35.95,0,true,TRUE,978020138024,,,,,,,,,abc63,abc63,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576e07e03809f.jpeg,kg,,0,,
1000000125371752,1000003655289086,ns-lm164,,,,,,,,T-shirt,,5XL,,,NS-LM164,0,,0,deny,manual,35.95,0,true,TRUE,978020138025,,,,,,,,,abc64,abc64,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112576e07e03809f.jpeg,kg,,0,,
1000000125375551,1000003655312039,ns-lm165,3D Apparel - These Colors Don't Run They Reload,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p style=""text-align: left;""><br></p>
<div>
<div>
<p>Product details:<br>• Highest standard quality Sublimation &amp; DTG printing<br>• Lightweight, comfortable and breathable material (5% Spandex, 95% Polyester).<br>• Pronounced sleeve cuffs, prominent waistband hem and kangaroo pocket.<br>• Taped neck and shoulders for extra comfort.<br>• Care instruction: mild detergent, machine cold wash, tumble dry low.</p>
</div>
</div>",NS,Tops,"ns,skull",TRUE,Style,Long Sleeve,Size,S,,,NS-LM165,0,,0,deny,manual,45.94,0,true,TRUE,978020138026,https://img.btdmp.com/10124/10124464/products/16081127706f9b077d5b.jpeg,1,,,,,,,abc65,abc65,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081127706f9b077d5b.jpeg,kg,,0,TRUE,TRUE
1000000125375551,1000003655312046,ns-lm165,,,,,,,,Long Sleeve,,M,,,NS-LM165,0,,0,deny,manual,45.94,0,true,TRUE,978020138027,https://img.btdmp.com/10124/10124464/products/1608112770db5b0fbb25.jpeg,2,,,,,,,abc66,abc66,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081127706f9b077d5b.jpeg,kg,,0,,
1000000125375551,1000003655312050,ns-lm165,,,,,,,,Long Sleeve,,L,,,NS-LM165,0,,0,deny,manual,45.94,0,true,TRUE,978020138028,https://img.btdmp.com/10124/10124464/products/1608112771e131b58e80.jpeg,3,,,,,,,abc67,abc67,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081127706f9b077d5b.jpeg,kg,,0,,
1000000125375551,1000003655312055,ns-lm165,,,,,,,,Long Sleeve,,XL,,,NS-LM165,0,,0,deny,manual,45.94,0,true,TRUE,978020138029,https://img.btdmp.com/10124/10124464/products/160811277148aeb117c2.jpeg,4,,,,,,,abc68,abc68,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081127706f9b077d5b.jpeg,kg,,0,,
1000000125375551,1000003655312081,ns-lm165,,,,,,,,Long Sleeve,,2XL,,,NS-LM165,0,,0,deny,manual,45.94,0,true,TRUE,978020138030,,,,,,,,,abc69,abc69,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081127706f9b077d5b.jpeg,kg,,0,,
1000000125375551,1000003655312092,ns-lm165,,,,,,,,Long Sleeve,,3XL,,,NS-LM165,0,,0,deny,manual,45.94,0,true,TRUE,978020138031,,,,,,,,,abc70,abc70,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081127706f9b077d5b.jpeg,kg,,0,,
1000000125375551,1000003655312097,ns-lm165,,,,,,,,Hoodie,,S,,,NS-LM165,0,,0,deny,manual,52.94,0,true,TRUE,978020138032,,,,,,,,,abc71,abc71,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112771e131b58e80.jpeg,kg,,0,,
1000000125375551,1000003655312105,ns-lm165,,,,,,,,Zip Hoodie,,S,,,NS-LM165,0,,0,deny,manual,61.94,0,true,TRUE,978020138033,,,,,,,,,abc72,abc72,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811277148aeb117c2.jpeg,kg,,0,,
1000000125375551,1000003655312112,ns-lm165,,,,,,,,T-shirt,,S,,,NS-LM165,0,,0,deny,manual,35.95,0,true,TRUE,978020138034,,,,,,,,,abc73,abc73,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112770db5b0fbb25.jpeg,kg,,0,,
1000000125375551,1000003655312126,ns-lm165,,,,,,,,Hoodie,,M,,,NS-LM165,0,,0,deny,manual,52.94,0,true,TRUE,978020138035,,,,,,,,,abc74,abc74,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112771e131b58e80.jpeg,kg,,0,,
1000000125375551,1000003655312142,ns-lm165,,,,,,,,Long Sleeve,,4XL,,,NS-LM165,0,,0,deny,manual,45.94,0,true,TRUE,978020138036,,,,,,,,,abc75,abc75,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081127706f9b077d5b.jpeg,kg,,0,,
1000000125375551,1000003655312151,ns-lm165,,,,,,,,Zip Hoodie,,M,,,NS-LM165,0,,0,deny,manual,61.94,0,true,TRUE,978020138037,,,,,,,,,abc76,abc76,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811277148aeb117c2.jpeg,kg,,0,,
1000000125375551,1000003655312159,ns-lm165,,,,,,,,T-shirt,,M,,,NS-LM165,0,,0,deny,manual,35.95,0,true,TRUE,978020138038,,,,,,,,,abc77,abc77,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112770db5b0fbb25.jpeg,kg,,0,,
1000000125375551,1000003655312175,ns-lm165,,,,,,,,Hoodie,,L,,,NS-LM165,0,,0,deny,manual,52.94,0,true,TRUE,978020138039,,,,,,,,,abc78,abc78,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112771e131b58e80.jpeg,kg,,0,,
1000000125375551,1000003655312184,ns-lm165,,,,,,,,Zip Hoodie,,L,,,NS-LM165,0,,0,deny,manual,61.94,0,true,TRUE,978020138040,,,,,,,,,abc79,abc79,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/160811277148aeb117c2.jpeg,kg,,0,,
1000000125375551,1000003655312188,ns-lm165,,,,,,,,Long Sleeve,,5XL,,,NS-LM165,0,,0,deny,manual,45.94,0,true,TRUE,978020138041,,,,,,,,,abc80,abc80,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/16081127706f9b077d5b.jpeg,kg,,0,,
1000000125375551,1000003655312209,ns-lm165,,,,,,,,T-shirt,,L,,,NS-LM165,0,,0,deny,manual,35.95,0,true,TRUE,978020138042,,,,,,,,,abc81,abc81,,,,,,,,,,https://img.btdmp.com/10124/10124464/products/1608112770db5b0fbb25.jpeg,kg,,0,,
